RMU_NO,ZENON_GSS-FID,ZENON_signal_name,ZENON_DOT_NO,ADMS_GSS-FID,ADMS_signal_name,ADMS_DOT_NO
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_ST_GND,1005,JED-NTH ABH AH321,32919 KQ2 state,1005
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_ST_LOCK,1006,JED-NTH ABH AH321,32919 Y2/Lock/Unlock indication value,1006
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_ST_GND,1007,JED-NTH ABH AH321,32919 KY2 state,1007
32919,JED-NTH-JUAS-23,32919_BATT_LOW,1008,JED-NTH ABH AH321,32919 Battery low value,1008
32919,JED-NTH-JUAS-23,32919_GAS_LOW,1009,JED-NTH ABH AH321,32919 Gas low value,1009
32919,JED-NTH-JUAS-23,32919_AC_FAIL,1010,JED-NTH ABH AH321,32919 AC power fail value,1010
32919,JED-NTH-JUAS-23,32919_DOOR_OPENED,1011,JED-NTH ABH AH321,32919 Door open value,1011
32919,JED-NTH-JUAS-23,32919_DC_ST,1012,JED-NTH ABH AH321,32919 DC power fail value,1012
32919,JED-NTH-JUAS-23,32919_MOTOR_CRT_FAIL,1013,,,
32919,JED-NTH-JUAS-23,32919_RTU_FAIL,1277,JED-NTH ABH AH321,32919 RTU Self diagnostic value,1277
32919,JED-NTH-JUAS-23,32919_EFI,1278,JED-NTH ABH AH321,32919 EFI (Fault indication) value,1278
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_PROT_HEALTH,1279,JED-NTH ABH AH321,32919 Q1/Protection Health value,1279
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_PROT_TRIP_EFI,1280,JED-NTH ABH AH321,32919 Q1/Protection Trip (Earth fault) value,1280
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH321,32919 Q1/Protection Trip (Phase fault) value,1281
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_PROT_HEALTH,1282,JED-NTH ABH AH321,32919 Q2/Protection Health value,1282
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_PROT_TRIP_EFI,1283,JED-NTH ABH AH321,32919 Q2/Protection Trip (Earth fault) value,1283
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_PROT_TRIP_PH_FLT,1284,JED-NTH ABH AH321,32919 Q2/Protection Trip (Phase fault) value,1284
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_ST,11000,JED-NTH ABH AH321,32919 Y1 state,11000
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_ST,11001,JED-NTH ABH AH321,32919 Q1 state,11001
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_ST,11002,JED-NTH ABH AH321,32919 Q2 state,11002
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_ST,11003,JED-NTH ABH AH321,32919 Y2 state,11003
32919,JED-NTH-JUAS-23,32919_LR,11004,JED-NTH ABH AH321,32919 Remote/Local value,11004
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_AMP_A,13015,JED-NTH ABH AH321,32919 Y1 i_a_value(A),13015
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_AMP_B,13016,JED-NTH ABH AH321,32919 Y1 i_b_value(A),13016
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_AMP_C,13017,JED-NTH ABH AH321,32919 Y1 i_c_value(A),13017
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_AMP_N,13018,JED-NTH ABH AH321,32919 Y1 i_n_value(A),13018
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_AMP_A,13019,JED-NTH ABH AH321,32919 Q1 i_a_value(A),13019
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_AMP_B,13020,JED-NTH ABH AH321,32919 Q1 i_b_value(A),13020
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_AMP_C,13021,JED-NTH ABH AH321,32919 Q1 i_c_value(A),13021
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_AMP_N,13022,JED-NTH ABH AH321,32919 Q1 i_n_value(A),13022
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_AMP_A,13023,JED-NTH ABH AH321,32919 Q2 i_a_value(A),13023
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_AMP_B,13024,JED-NTH ABH AH321,32919 Q2 i_b_value(A),13024
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_AMP_C,13025,JED-NTH ABH AH321,32919 Q2 i_c_value(A),13025
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_AMP_N,13026,JED-NTH ABH AH321,32919 Q2 i_n_value(A),13026
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_AMP_A,13027,JED-NTH ABH AH321,32919 Y2 i_a_value(A),13027
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_AMP_B,13028,JED-NTH ABH AH321,32919 Y2 i_b_value(A),13028
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_AMP_C,13029,JED-NTH ABH AH321,32919 Y2 i_c_value(A),13029
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_AMP_N,13030,JED-NTH ABH AH321,32919 Y2 i_n_value(A),13030
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_KVA,13057,JED-NTH ABH AH321,32919 Y1 S(kVA),13057
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_KW,13058,JED-NTH ABH AH321,32919 Y1 P(kW),13058
32919,JED-NTH-JUAS-23,32919_Y1-RMU40170_KVAR,13059,JED-NTH ABH AH321,32919 Y1 Q(kVar),13059
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_KVA,13060,JED-NTH ABH AH321,32919 Q1 S(kVA),13060
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_KW,13061,JED-NTH ABH AH321,32919 Q1 P(kW),13061
32919,JED-NTH-JUAS-23,32919_TR1-RMU32919_KVAR,13062,JED-NTH ABH AH321,32919 Q1 Q(kVar),13062
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_VOLT_A,13063,JED-NTH ABH AH321,32919 Q2 u_ab_value(kV),13063
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_VOLT_B,13064,JED-NTH ABH AH321,32919 Q2 u_bc_value(kV),13064
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_VOLT_C,13065,JED-NTH ABH AH321,32919 Q2 u_ca_value(kV),13065
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_VOLT_N,13066,JED-NTH ABH AH321,32919 Q2 u_n_value(kV),13066
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_KVA,13067,JED-NTH ABH AH321,32919 Q2 S(kVA),13067
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_KW,13068,JED-NTH ABH AH321,32919 Q2 P(kW),13068
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_KVAR,13069,JED-NTH ABH AH321,32919 Q2 Q(kVar),13069
32919,JED-NTH-JUAS-23,32919_TR2-RMU32919_PF,13070,JED-NTH ABH AH321,32919 Q2 Power factor,13070
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_KVA,13071,JED-NTH ABH AH321,32919 Y2 S(kVA),13071
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_KW,13072,JED-NTH ABH AH321,32919 Y2 P(kW),13072
32919,JED-NTH-JUAS-23,32919_Y2-RMU32937_KVAR,13073,JED-NTH ABH AH321,32919 Y2 Q(kVar),13073
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_CMD,1,JED-NTH ABH AH314,33198 Y1 CMD,1
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_CMD,5,JED-NTH ABH AH314,33198 Y2 CMD,5
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_CMD,9,JED-NTH ABH AH314,33198 Q1 CMD,9
33198,,,,JED-NTH ABH AH314,33198 Y3 CMD,13
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_ST_LOCK,1000,JED-NTH ABH AH314,33198 Y1/Lock/Unlock indication value,1000
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_ST_GND,1001,JED-NTH ABH AH314,33198 KY1 state,1001
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_ST_LOCK,1002,JED-NTH ABH AH314,33198 Y2/Lock/Unlock indication value,1002
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_ST_GND,1003,JED-NTH ABH AH314,33198 KY2 state,1003
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_ST_LOCK,1004,JED-NTH ABH AH314,33198 Q1/Lock/Unlock indication value,1004
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_ST_GND,1005,JED-NTH ABH AH314,33198 KQ1 state,1005
33198,,,,JED-NTH ABH AH314,33198 Y3/Lock/Unlock indication value,1006
33198,,,,JED-NTH ABH AH314,33198 KY3 state,1007
33198,JED-NTH-HHR2-44,33198_BATT_LOW,1008,JED-NTH ABH AH314,33198 Battery low value,1008
33198,JED-NTH-HHR2-44,33198_GAS_LOW,1009,JED-NTH ABH AH314,33198 Gas low value,1009
33198,JED-NTH-HHR2-44,33198_AC_FAIL,1010,JED-NTH ABH AH314,33198 AC power fail value,1010
33198,JED-NTH-HHR2-44,33198_DOOR_OPENED,1011,JED-NTH ABH AH314,33198 Door open value,1011
33198,JED-NTH-HHR2-44,33198_DC_ST,1012,JED-NTH ABH AH314,33198 DC power fail value,1012
33198,JED-NTH-HHR2-44,33198_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH314,33198 Motor circuit fail value,1013
33198,JED-NTH-HHR2-44,33198_RTU_FAIL,1277,JED-NTH ABH AH314,33198 RTU Self diagnostic value,1277
33198,JED-NTH-HHR2-44,33198_EFI,1278,JED-NTH ABH AH314,33198 EFI (Fault indication) value,1278
33198,JED-NTH-HHR2-44,33198_PROT_HEALTH,1279,JED-NTH ABH AH314,33198 Protection Health value,1279
33198,JED-NTH-HHR2-44,33198_PROT_TRIP_EFI,1280,JED-NTH ABH AH314,33198 Protection Trip (Earth fault) value,1280
33198,JED-NTH-HHR2-44,33198_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH314,33198 Protection Trip (Phase fault) value,1281
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_ST,11000,JED-NTH ABH AH314,33198 Y1 state,11000
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_ST,11001,JED-NTH ABH AH314,33198 Y2 state,11001
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_ST,11002,JED-NTH ABH AH314,33198 Q1 state,11002
33198,,,,JED-NTH ABH AH314,33198 Y3 state,11003
33198,JED-NTH-HHR2-44,33198_LR,11004,JED-NTH ABH AH314,33198 Remote/Local value,11004
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_AMP_A,13015,JED-NTH ABH AH314,33198 Y1 i_a_value(A),13015
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_AMP_B,13016,JED-NTH ABH AH314,33198 Y1 i_b_value(A),13016
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_AMP_C,13017,JED-NTH ABH AH314,33198 Y1 i_c_value(A),13017
33198,JED-NTH-HHR2-44,33198_Y1-RMU29800_AMP_N,13018,JED-NTH ABH AH314,33198 Y1 i_n_value(A),13018
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_AMP_A,13019,JED-NTH ABH AH314,33198 Y2 i_a_value(A),13019
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_AMP_B,13020,JED-NTH ABH AH314,33198 Y2 i_b_value(A),13020
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_AMP_C,13021,JED-NTH ABH AH314,33198 Y2 i_c_value(A),13021
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_AMP_N,13022,JED-NTH ABH AH314,33198 Y2 i_n_value(A),13022
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_AMP_A,13023,JED-NTH ABH AH314,33198 Q1 i_a_value(A),13023
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_AMP_B,13024,JED-NTH ABH AH314,33198 Q1 i_b_value(A),13024
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_AMP_C,13025,JED-NTH ABH AH314,33198 Q1 i_c_value(A),13025
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_AMP_N,13026,JED-NTH ABH AH314,33198 Q1 i_n_value(A),13026
33198,,,,JED-NTH ABH AH314,33198 Y3 i_a_value(A),13027
33198,,,,JED-NTH ABH AH314,33198 Y3 i_b_value(A),13028
33198,,,,JED-NTH ABH AH314,33198 Y3 i_c_value(A),13029
33198,,,,JED-NTH ABH AH314,33198 Y3 i_n_value(A),13030
33198,,,,JED-NTH ABH AH314,33198 Y1 S(kVA),13057
33198,,,,JED-NTH ABH AH314,33198 Y1 P(kW),13058
33198,,,,JED-NTH ABH AH314,33198 Y1 Q(kVar),13059
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_VOLT_A,13060,JED-NTH ABH AH314,33198 Y2 S(kVA),13060
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_VOLT_B,13061,JED-NTH ABH AH314,33198 Y2 P(kW),13061
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_VOLT_C,13062,JED-NTH ABH AH314,33198 Y2 Q(kVar),13062
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_VOLT_N,13063,JED-NTH ABH AH314,33198 Q1 u_ab_value(kV),13063
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_KVA,13064,JED-NTH ABH AH314,33198 Q1 u_bc_value(kV),13064
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_KVA,13064,,,
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_KW,13065,JED-NTH ABH AH314,33198 Q1 u_ca_value(kV),13065
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_KW,13065,,,
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_KVAR,13066,JED-NTH ABH AH314,33198 Q1 u_n_value(kV),13066
33198,JED-NTH-HHR2-44,33198_Y2-RMU39418_KVAR,13066,,,
33198,JED-NTH-HHR2-44,33198_TR1-RMU333198_PF,13067,JED-NTH ABH AH314,33198 Q1 S(kVA),13067
33198,,,,JED-NTH ABH AH314,33198 Q1 P(kW),13068
33198,,,,JED-NTH ABH AH314,33198 Q1 Q(kVar),13069
33198,,,,JED-NTH ABH AH314,33198 Q1 Power factor,13070
33198,,,,JED-NTH ABH AH314,33198 Y3 S(kVA),13071
33198,,,,JED-NTH ABH AH314,33198 Y3 P(kW),13072
33198,,,,JED-NTH ABH AH314,33198 Y3 Q(kVar),13073
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_CMD,1,JED-NTH ABH AH314,33284 Y1 CMD,1
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_CMD,5,JED-NTH ABH AH314,33284 Q1 CMD,5
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_CMD,9,JED-NTH ABH AH314,33284 Y2 CMD,9
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_ST_LOCK,1000,JED-NTH ABH AH314,33284 Y1/Lock/Unlock indication value,1000
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_ST_GND,1001,JED-NTH ABH AH314,33284 KY1 state,1001
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_ST_LOCK,1002,JED-NTH ABH AH314,33284 Q1/Lock/Unlock indication value,1002
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_ST_GND,1003,JED-NTH ABH AH314,33284 KQ1 state,1003
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_ST_LOCK,1004,JED-NTH ABH AH314,33284 Y2/Lock/Unlock indication value,1004
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_ST_GND,1005,JED-NTH ABH AH314,33284 KY2 state,1005
33284,JED-NTH-FRDS-44,33284_BATT_LOW,1008,JED-NTH ABH AH314,33284 Battery low value,1008
33284,JED-NTH-FRDS-44,33284_GAS_LOW,1009,JED-NTH ABH AH314,33284 Gas low value,1009
33284,JED-NTH-FRDS-44,33284_AC_FAIL,1010,JED-NTH ABH AH314,33284 AC power fail value,1010
33284,JED-NTH-FRDS-44,33284_DOOR_OPENED,1011,JED-NTH ABH AH314,33284 Door open value,1011
33284,JED-NTH-FRDS-44,33284_DC_ST,1012,JED-NTH ABH AH314,33284 DC power fail value,1012
33284,JED-NTH-FRDS-44,33284_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH314,33284 Motor circuit fail value,1013
33284,JED-NTH-FRDS-44,33284_RTU_FAIL,1277,JED-NTH ABH AH314,33284 RTU Self diagnostic value,1277
33284,JED-NTH-FRDS-44,33284_EFI,1278,JED-NTH ABH AH314,33284 EFI (Fault indication) value,1278
33284,JED-NTH-FRDS-44,33284_PROT_HEALTH,1279,JED-NTH ABH AH314,33284 Protection Health value,1279
33284,JED-NTH-FRDS-44,33284_PROT_TRIP_EFI,1280,JED-NTH ABH AH314,33284 Protection Trip (Earth fault) value,1280
33284,JED-NTH-FRDS-44,33284_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH314,33284 Protection Trip (Phase fault) value,1281
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_ST,11000,JED-NTH ABH AH314,33284 Y1 state,11000
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_ST,11001,JED-NTH ABH AH314,33284 Q1 state,11001
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_ST,11002,JED-NTH ABH AH314,33284 Y2 state,11002
33284,JED-NTH-FRDS-44,33284_LR,11004,JED-NTH ABH AH314,33284 Remote/Local value,11004
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_AMP_A,13015,JED-NTH ABH AH314,33284 Y1 i_a_value(A),13015
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_AMP_B,13016,JED-NTH ABH AH314,33284 Y1 i_b_value(A),13016
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_AMP_C,13017,JED-NTH ABH AH314,33284 Y1 i_c_value(A),13017
33284,JED-NTH-FRDS-44,33284_Y1-RMU32010_AMP_N,13018,JED-NTH ABH AH314,33284 Y1 i_n_value(A),13018
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_AMP_A,13019,JED-NTH ABH AH314,33284 Q1 i_a_value(A),13019
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_AMP_B,13020,JED-NTH ABH AH314,33284 Q1 i_b_value(A),13020
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_AMP_C,13021,JED-NTH ABH AH314,33284 Q1 i_c_value(A),13021
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_AMP_N,13022,JED-NTH ABH AH314,33284 Q1 i_n_value(A),13022
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_AMP_A,13023,JED-NTH ABH AH314,33284 Y2 i_a_value(A),13023
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_AMP_B,13024,JED-NTH ABH AH314,33284 Y2 i_b_value(A),13024
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_AMP_C,13025,JED-NTH ABH AH314,33284 Y2 i_c_value(A),13025
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_AMP_N,13026,JED-NTH ABH AH314,33284 Y2 i_n_value(A),13026
33284,,,,JED-NTH ABH AH314,33284 Y1 S(kVA),13057
33284,,,,JED-NTH ABH AH314,33284 Y1 P(kW),13058
33284,,,,JED-NTH ABH AH314,33284 Y1 Q(kVar),13059
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_VOLT_A,13060,JED-NTH ABH AH314,33284 Q1 u_ab_value(kV),13060
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_VOLT_B,13061,JED-NTH ABH AH314,33284 Q1 u_bc_value(kV),13061
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_VOLT_C,13062,JED-NTH ABH AH314,33284 Q1 u_ca_value(kV),13062
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_VOLT_N,13063,JED-NTH ABH AH314,33284 Q1 u_n_value(kV),13063
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_KVA,13064,JED-NTH ABH AH314,33284 Q1 S(kVA),13064
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_KVA,13064,,,
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_KW,13065,JED-NTH ABH AH314,33284 Q1 P(kW),13065
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_KW,13065,,,
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_KVAR,13066,JED-NTH ABH AH314,33284 Q1 Q(kVar),13066
33284,JED-NTH-FRDS-44,33284_Y2-RMU29776_KVAR,13066,,,
33284,JED-NTH-FRDS-44,33284_TR1-RMU33284_PF,13067,JED-NTH ABH AH314,33284 Q1 Power factor,13067
33284,,,,JED-NTH ABH AH314,33284 Y2 S(kVA),13068
33284,,,,JED-NTH ABH AH314,33284 Y2 P(kW),13069
33284,,,,JED-NTH ABH AH314,33284 Y2 Q(kVar),13070
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_CMD,1,JED-NTH ABH AH322,33343 Y1 CMD,1
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_CMD,5,JED-NTH ABH AH322,33343 Q1 CMD,5
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_CMD,9,JED-NTH ABH AH322,33343 Y2 CMD,9
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_ST_LOCK,1000,JED-NTH ABH AH322,33343 Y1/Lock/Unlock indication value,1000
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_ST_GND,1001,JED-NTH ABH AH322,33343 KY1 state,1001
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_ST_LOCK,1002,JED-NTH ABH AH322,33343 Q1/Lock/Unlock indication value,1002
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_ST_GND,1003,JED-NTH ABH AH322,33343 KQ1 state,1003
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_ST_LOCK,1004,JED-NTH ABH AH322,33343 Y2/Lock/Unlock indication value,1004
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_ST_GND,1005,JED-NTH ABH AH322,33343 KY2 state,1005
33343,JED-NTH-JEC-43,33343_BATT_LOW,1008,JED-NTH ABH AH322,33343 Battery low value,1008
33343,JED-NTH-JEC-43,33343_GAS_LOW,1009,JED-NTH ABH AH322,33343 Gas low value,1009
33343,JED-NTH-JEC-43,33343_AC_FAIL,1010,JED-NTH ABH AH322,33343 AC power fail value,1010
33343,JED-NTH-JEC-43,33343_DOOR_OPENED,1011,JED-NTH ABH AH322,33343 Door open value,1011
33343,JED-NTH-JEC-43,33343_DC_ST,1012,JED-NTH ABH AH322,33343 DC power fail value,1012
33343,JED-NTH-JEC-43,33343_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH322,33343 Motor circuit fail value,1013
33343,JED-NTH-JEC-43,33343_RTU_FAIL,1277,JED-NTH ABH AH322,33343 RTU Self diagnostic value,1277
33343,JED-NTH-JEC-43,33343_EFI,1278,JED-NTH ABH AH322,33343 EFI (Fault indication) value,1278
33343,JED-NTH-JEC-43,33343_PROT_HEALTH,1279,JED-NTH ABH AH322,33343 Protection Health value,1279
33343,JED-NTH-JEC-43,33343_PROT_TRIP_EFI,1280,JED-NTH ABH AH322,33343 Protection Trip (Earth fault) value,1280
33343,JED-NTH-JEC-43,33343_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH322,33343 Protection Trip (Phase fault) value,1281
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_ST,11000,JED-NTH ABH AH322,33343 Y1 state,11000
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_ST,11001,JED-NTH ABH AH322,33343 Q1 state,11001
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_ST,11002,JED-NTH ABH AH322,33343 Y2 state,11002
33343,JED-NTH-JEC-43,33343_LR,11004,JED-NTH ABH AH322,33343 Remote/Local value,11004
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_AMP_A,13015,JED-NTH ABH AH322,33343 Y1 i_a_value(A),13015
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_AMP_B,13016,JED-NTH ABH AH322,33343 Y1 i_b_value(A),13016
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_AMP_C,13017,JED-NTH ABH AH322,33343 Y1 i_c_value(A),13017
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_AMP_N,13018,JED-NTH ABH AH322,33343 Y1 i_n_value(A),13018
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_AMP_A,13019,JED-NTH ABH AH322,33343 Q1 i_a_value(A),13019
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_AMP_B,13020,JED-NTH ABH AH322,33343 Q1 i_b_value(A),13020
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_AMP_C,13021,JED-NTH ABH AH322,33343 Q1 i_c_value(A),13021
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_AMP_N,13022,JED-NTH ABH AH322,33343 Q1 i_n_value(A),13022
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_AMP_A,13023,JED-NTH ABH AH322,33343 Y2 i_a_value(A),13023
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_AMP_B,13024,JED-NTH ABH AH322,33343 Y2 i_b_value(A),13024
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_AMP_C,13025,JED-NTH ABH AH322,33343 Y2 i_c_value(A),13025
33343,JED-NTH-JEC-43,33343_Y2-RMU33340_AMP_N,13026,JED-NTH ABH AH322,33343 Y2 i_n_value(A),13026
33343,,,,JED-NTH ABH AH322,33343 Y1 S(kVA),13057
33343,,,,JED-NTH ABH AH322,33343 Y1 P(kW),13058
33343,,,,JED-NTH ABH AH322,33343 Y1 Q(kVar),13059
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_VOLT_A,13060,JED-NTH ABH AH322,33343 Q1 u_ab_value(kV),13060
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_VOLT_B,13061,JED-NTH ABH AH322,33343 Q1 u_bc_value(kV),13061
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_VOLT_C,13062,JED-NTH ABH AH322,33343 Q1 u_ca_value(kV),13062
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_VOLT_N,13063,JED-NTH ABH AH322,33343 Q1 u_n_value(kV),13063
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_KVA,13064,JED-NTH ABH AH322,33343 Q1 S(kVA),13064
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_KVA,13064,,,
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_KW,13065,JED-NTH ABH AH322,33343 Q1 P(kW),13065
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_KW,13065,,,
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_KVAR,13066,JED-NTH ABH AH322,33343 Q1 Q(kVar),13066
33343,JED-NTH-JEC-43,33343_Y1-RMU33375_KVAR,13066,,,
33343,JED-NTH-JEC-43,33343_TR1-RMU33343_PF,13067,JED-NTH ABH AH322,33343 Q1 Power factor,13067
33343,,,,JED-NTH ABH AH322,33343 Y2 S(kVA),13068
33343,,,,JED-NTH ABH AH322,33343 Y2 P(kW),13069
33343,,,,JED-NTH ABH AH322,33343 Y2 Q(kVar),13070
33345,JED-NTH-JEC-43,33345_Y1-33342_CMD,1,JED-NTH ABH AH322,33345 Y1 CMD,1
33345,JED-NTH-JEC-43,33345_Y2-33346_CMD,5,JED-NTH ABH AH322,33345 Y2 CMD,5
33345,JED-NTH-JEC-43,33345_TR1_CMD,9,JED-NTH ABH AH322,33345 Q1 CMD,9
